0,98.3681678772,453.929134
1,94.4678783417,436.00094
2,98.70004653929999,756.971661
3,70.14822959899999,398.977316
4,74.2011070251,417.726067
5,98.5019207001,1795.606879
6,94.50101852419999,438.132841
7,215.234994888,876.903241
8,90.5148983002,759.946948
9,74.3908882141,419.612087
10,90.3811454773,434.407391
11,90.3589725494,439.77486
12,102.27394104,436.206261
13,86.2720012665,437.437942
14,102.22196579,498.903792
15,102.252006531,442.810801
16,86.46798133850001,452.154593
17,94.4948196411,759.778704
18,78.2561302185,419.54174
19,98.3400344849,435.942319
20,98.1731414795,438.687134
21,102.211952209,439.12041
22,90.23499488830001,437.734451
23,102.332115173,437.977101
24,90.3129577637,419.23942
25,86.2550735474,416.260858
26,74.52702522279999,421.636025
27,82.4720859528,735.661566
28,90.5249118805,435.197912
29,90.38686752320001,419.507431
30,94.26188468929999,439.794846
31,90.194940567,416.429516
32,98.1750488281,437.110836
33,102.246046066,437.094671
34,90.29698371890001,759.285447
35,94.2180156708,436.283331
36,86.128950119,418.906212
37,94.25306320189999,436.889303
38,86.3170623779,459.057842
39,110.305070877,456.503962
40,90.32416343690001,434.373793
41,78.24993133539999,437.749583
42,98.2799530029,441.10414
43,90.24000167850001,435.658585
44,98.3760356903,437.309559
45,94.22016143799999,437.340586
46,102.483987808,439.310176
47,94.26116943359999,437.175091
48,90.3649330139,438.519149
49,94.3040847778,436.368209
50,96.9130992889,437.63188
51,98.20699691770001,440.874109
52,118.310928345,458.562566
53,82.2749137878,416.366511
54,98.1991291046,438.482282
55,82.1499824524,420.275669
56,110.35799980200001,454.556995
57,118.26014518699999,457.387456
58,78.3228874207,420.325969
59,94.4039821625,757.885476
60,86.9448184967,418.95648
61,74.20396804810001,417.439696
62,106.398820877,755.66667
63,86.1849784851,419.99121
64,106.405973434,575.651848
65,94.20800209049999,436.245444
66,98.21891784670001,438.040836
67,98.1690883636,439.242964
68,102.210044861,435.907758
69,98.2210636139,437.961468
70,102.288007736,436.392135
71,90.2760028839,437.598863
72,94.33293342590001,439.503552
73,74.28288459779999,418.213415
74,94.4907665253,756.739283
75,86.254119873,415.810089
76,102.35285759,440.299256
77,94.1579341888,435.808097
78,98.2248783112,438.969516
79,94.2401885986,436.676581
80,118.65901947,458.825674
81,78.4590244293,418.44841
82,94.45500373840001,753.756661
83,90.2438163757,438.444634
84,118.453025818,781.405895
85,82.4868679047,416.924134
86,94.5379734039,435.868327
87,86.462020874,422.373384
88,94.4781303406,756.006209
89,110.341072083,454.918012
90,78.3021450043,437.460532
91,94.5971012115,438.191642
92,102.20813751200001,439.661637
93,90.45696258539999,435.869514
94,90.5451774597,438.917642
95,94.30980682369999,436.086863
96,74.2480754852,457.67269
97,90.4181003571,420.515945
98,70.1858997345,417.229751
99,86.2650871277,419.159441
Total,49217.498861
