0,138.88406753499999,491.971638
1,146.85177803,493.539102
2,130.928993225,459.219802
3,175.018787384,836.54325
4,179.719924927,517.311801
5,175.060033798,537.725081
6,163.244962692,499.396827
7,190.88387489299998,534.931904
8,154.600143433,498.33046
9,118.758916855,477.407265
10,134.83095169100002,478.657257
11,138.713121414,480.213734
12,174.68619346600002,515.406421
13,134.958028793,799.383488
14,179.784059525,536.394777
15,233.120918274,579.654363
16,175.332784653,515.964023
17,174.939870834,518.436519
18,158.66112708999998,498.463208
19,134.64212417599998,478.872023
20,130.779027939,577.968878
21,162.992954254,495.957337
22,118.599176407,459.160815
23,146.86703681900002,497.285997
24,158.99300575299998,497.096526
25,171.03099823000002,518.188067
26,147.050857544,481.606488
27,154.92105483999998,495.082178
28,118.580102921,475.44394
29,134.756088257,481.140062
30,138.56196403500002,516.690734
31,178.741931915,517.993679
32,166.576147079,497.408997
33,174.926996231,517.540514
34,150.967121124,729.290065
35,146.844863892,490.053495
36,134.603023529,477.348213
37,154.858112335,495.656013
38,162.724971771,497.036054
39,162.67514228800002,496.916304
40,150.697946548,480.083481
41,146.70085907,479.109012
42,126.839876175,478.490137
43,166.827917099,513.176446
44,138.781070709,482.674712
45,158.98680687,538.965681
46,207.50308036799998,553.161878
47,154.90794181799998,496.253879
48,130.85818290699999,485.328513
49,126.73997879000001,793.057225
50,166.666030884,514.637188
51,170.760154724,869.928119
52,142.597913742,487.513874
53,158.929824829,815.943344
54,146.890878677,818.241651
55,186.922073364,856.428807
56,138.606071472,479.050223
57,173.454046249,837.07511
58,141.248941422,479.297331
59,146.772146225,477.487956
60,150.80499649,497.337321
61,154.913902283,497.763508
62,138.667821884,479.870455
63,134.75394249000001,799.204417
64,162.615060806,512.85195
65,138.545036316,481.446168
66,150.88009834300001,495.626706
67,142.566919327,481.693994
68,162.700176239,495.625812
69,114.50600624100001,459.349078
70,174.723148346,516.415034
71,134.814023972,489.730172
72,182.86585807799997,524.061999
73,158.640861511,500.146292
74,130.69486618000002,799.184516
75,158.617973328,495.333875
76,154.753923416,498.461494
77,138.64707946800002,480.335155
78,150.86913108800002,814.990004
79,146.71611785899998,479.627778
80,155.102968216,817.102757
81,158.66398811300002,495.394964
82,134.976863861,800.689465
83,162.700176239,496.633469
84,175.00710487400002,517.433425
85,162.781000137,497.923268
86,166.986942291,516.461537
87,114.757061005,460.814241
88,154.59895134,494.422754
89,194.825172424,539.072155
90,156.075000763,496.510138
91,170.648097992,518.970625
92,134.58204269400002,480.730367
93,154.57296371500001,494.846944
94,174.94416236900003,516.580048
95,146.71182632400001,478.309072
96,158.854961395,499.053586
97,150.694131851,498.210708
98,154.628992081,497.41299
99,178.74503135700002,520.092823
Total,54550.818175
